Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Watoto Fund,3066784783,9768307.91,313.9525,313.9525,310.813,2/6/2018
Watoto Fund,3065910515,9767295.87,313.8955,313.8955,310.7566,2/5/2018
Watoto Fund,3062633042,9763804.76,313.6721,313.6721,310.5354,2/2/2018
Watoto Fund,3059457759,9758649.16,313.5124,313.5124,310.3773,2/1/2018
Watoto Fund,3056742524,9754659.81,313.3623,313.3623,310.2287,1/31/2018
Watoto Fund,3070598297,9823129.28,312.5886,312.5886,309.4627,1/30/2018
Watoto Fund,3043277211,9820308.98,309.8963,309.8963,306.7973,1/29/2018
Watoto Fund,3041243699,9819191.36,309.7245,309.7245,306.6272,1/26/2018
Watoto Fund,3043234954,9827374.05,309.6692,309.6692,306.5725,1/25/2018
Watoto Fund,3068430835,9826973.43,312.2458,312.2458,309.1233,1/24/2018
Watoto Fund,3052823749,9834301.71,310.4261,310.4261,307.3218,1/23/2018
Watoto Fund,3051343334,9831337.79,310.3691,310.3691,307.2654,1/22/2018
Watoto Fund,3064714734,9827268.93,311.8582,311.8582,308.7397,1/19/2018
Watoto Fund,3064130033,9827188.86,311.8013,311.8013,308.6833,1/18/2018
Watoto Fund,3068512145,9828155.33,312.2165,312.2165,309.0943,1/16/2018
Watoto Fund,3067413462,9826425.44,312.1596,312.1596,309.038,1/15/2018
Watoto Fund,3061482648,9819819.68,311.7657,311.7657,308.648,1/11/2018
Watoto Fund,3067121901,9840107.78,311.696,311.696,308.579,1/10/2018
Watoto Fund,3552860498,11489040.28,309.2391,309.2391,306.1467,1/9/2018
Watoto Fund,3548077271,11485803.09,308.9098,308.9098,305.8207,1/8/2018
Watoto Fund,3543651397,11478935.78,308.7091,308.7091,305.622,1/5/2018
Watoto Fund,3540104903,11469917.12,308.6426,308.6426,305.5562,1/4/2018
Watoto Fund,3542805725,11481236.08,308.5735,308.5735,305.4878,1/3/2018
Watoto Fund,3536306175,11479514.21,308.0536,308.0536,304.9731,1/2/2018
Watoto Fund,3532128018,11475940.27,307.7855,307.7855,304.7076,12/29/2017
Watoto Fund,3528179839,11465649.85,307.7174,307.7174,304.6402,12/28/2017
Watoto Fund,3529147033,11471325.09,307.6495,307.6495,304.573,12/27/2017
Watoto Fund,3525444808,11470999.69,307.3144,307.3144,304.2413,12/22/2017
Watoto Fund,3524040866,11469625.02,307.2499,307.2499,304.1774,12/21/2017
Watoto Fund,3524040866,11469625.02,307.2499,307.2499,304.1774,12/21/2017
Watoto Fund,3505735654,11465695.28,305.7587,305.7587,302.7011,12/20/2017
Watoto Fund,3505735654,11465695.28,305.7587,305.7587,302.7011,12/20/2017
Watoto Fund,3504650687,11464716.28,305.6901,305.6901,302.6332,12/19/2017
Watoto Fund,3504650687,11464716.28,305.6901,305.6901,302.6332,12/19/2017
Watoto Fund,3490182951,11433264.83,305.2656,305.2656,302.213,12/18/2017
Watoto Fund,3490182951,11433264.83,305.2656,305.2656,302.213,12/18/2017
Watoto Fund,3487387585,11431819,305.0597,305.0597,302.0091,12/15/2017
Watoto Fund,3487387585,11431819,305.0597,305.0597,302.0091,12/15/2017
Watoto Fund,3486552425,11431654.99,304.991,304.991,301.9411,12/14/2017
Watoto Fund,3486552425,11431654.99,304.991,304.991,301.9411,12/14/2017
Watoto Fund,3485752208,11431605.79,304.9224,304.9224,301.8731,12/13/2017
Watoto Fund,3485752208,11431605.79,304.9224,304.9224,301.8731,12/13/2017
Watoto Fund,3483624233,11427198.94,304.8537,304.8537,301.8052,12/12/2017
Watoto Fund,3483624233,11427198.94,304.8537,304.8537,301.8052,12/12/2017
Watoto Fund,3483974467,11430941.11,304.7846,304.7846,301.7367,12/11/2017
Watoto Fund,3483974467,11430941.11,304.7846,304.7846,301.7367,12/11/2017
Watoto Fund,3482976122,11430875.47,304.699,304.699,301.652,12/8/2017
Watoto Fund,3482976122,11430875.47,304.699,304.699,301.652,12/8/2017
Watoto Fund,3481711178,11429298.87,304.6303,304.6303,301.584,12/7/2017
Watoto Fund,3481711178,11429298.87,304.6303,304.6303,301.584,12/7/2017
Watoto Fund,3467862771,11426584.36,303.4908,303.4908,300.4559,12/6/2017
Watoto Fund,3466168309,11423583.94,303.4221,303.4221,300.3879,12/5/2017
Watoto Fund,3466168309,11423583.94,303.4221,303.4221,300.3879,12/5/2017
Watoto Fund,3464799908,11421665.77,303.3533,303.3533,300.3198,12/4/2017
Watoto Fund,3464799908,11421665.77,303.3533,303.3533,300.3198,12/4/2017
Watoto Fund,3460686532,11418467.07,303.078,303.078,300.0473,11/30/2017
Watoto Fund,3460686532,11418467.07,303.078,303.078,300.0473,11/30/2017
Watoto Fund,3463135486,11415681.63,303.3665,303.3665,300.3328,11/29/2017
Watoto Fund,3463135486,11415681.63,303.3665,303.3665,300.3328,11/29/2017
Watoto Fund,3464689019,11425055.89,303.2536,303.2536,300.221,11/28/2017
Watoto Fund,3464689019,11425055.89,303.2536,303.2536,300.221,11/28/2017
Watoto Fund,3463194050,11424366.23,303.141,303.141,300.1096,11/27/2017
Watoto Fund,3463194050,11424366.23,303.141,303.141,300.1096,11/27/2017
Watoto Fund,3460548499,11423415.4,302.9347,302.9347,299.9053,11/24/2017
Watoto Fund,3460548499,11423415.4,302.9347,302.9347,299.9053,11/24/2017
Watoto Fund,3459664759,11423092.67,302.8659,302.8659,299.8372,11/23/2017
Watoto Fund,3459664759,11423092.67,302.8659,302.8659,299.8372,11/23/2017
Watoto Fund,3458548734,11422002.83,302.797,302.797,299.7691,11/22/2017
Watoto Fund,3458548734,11422002.83,302.797,302.797,299.7691,11/22/2017
Watoto Fund,3460368593,11421675.07,302.9651,302.9651,299.9354,11/21/2017
Watoto Fund,3460368593,11421675.07,302.9651,302.9651,299.9354,11/21/2017
Watoto Fund,3458411688,11417877.58,302.8944,302.8944,299.8655,11/20/2017
Watoto Fund,3458411688,11417877.58,302.8944,302.8944,299.8655,11/20/2017
Watoto Fund,3454793523,11417051.41,302.5995,302.5995,299.5735,11/17/2017
Watoto Fund,3454793523,11417051.41,302.5995,302.5995,299.5735,11/17/2017
Watoto Fund,3550120970,11734582.21,302.5349,302.5349,299.5096,11/16/2017
Watoto Fund,3550120970,11734582.21,302.5349,302.5349,299.5096,11/16/2017
Watoto Fund,3546588753,11725159.33,302.4768,302.4768,299.452,11/15/2017
Watoto Fund,3546588753,11725159.33,302.4768,302.4768,299.452,11/15/2017
Watoto Fund,3543639245,11717648.37,302.419,302.419,299.3948,11/14/2017
Watoto Fund,3543639245,11717648.37,302.419,302.419,299.3948,11/14/2017
Watoto Fund,3545611587,11723119.1,302.4461,302.4461,299.4216,11/13/2017
Watoto Fund,3545611587,11723119.1,302.4461,302.4461,299.4216,11/13/2017
Watoto Fund,3540580976,11713187.99,302.273,302.273,299.2503,11/10/2017
Watoto Fund,3540580976,11713187.99,302.273,302.273,299.2503,11/10/2017
Watoto Fund,3540411774,11714852.91,302.2156,302.2156,299.1935,11/9/2017
Watoto Fund,3540411774,11714852.91,302.2156,302.2156,299.1935,11/9/2017
Watoto Fund,3535335636,11714156.96,301.8003,301.8003,298.7823,11/8/2017
Watoto Fund,3535335636,11714156.96,301.8003,301.8003,298.7823,11/8/2017
Watoto Fund,3533984172,11712283.72,301.7331,301.7331,298.7158,11/7/2017
Watoto Fund,3533984172,11712283.72,301.7331,301.7331,298.7158,11/7/2017
Watoto Fund,3532491516,11709942.22,301.666,301.666,298.6493,11/6/2017
Watoto Fund,3532491516,11709942.22,301.666,301.666,298.6493,11/6/2017
Watoto Fund,3528747066,11705357.2,301.4643,301.4643,298.4496,11/3/2017
Watoto Fund,3528747066,11705357.2,301.4643,301.4643,298.4496,11/3/2017
Watoto Fund,3526399199,11700181.25,301.397,301.397,298.383,11/2/2017
Watoto Fund,3526399199,11700181.25,301.397,301.397,298.383,11/2/2017
Watoto Fund,3529358023,11710950.06,301.3725,301.3725,298.3588,11/1/2017
Watoto Fund,3529358023,11710950.06,301.3725,301.3725,298.3588,11/1/2017
Watoto Fund,3528540733,11709188.48,301.348,301.348,298.3345,10/31/2017
Watoto Fund,3528540733,11709188.48,301.348,301.348,298.3345,10/31/2017
Watoto Fund,3508430407,11705445.14,299.7264,299.7264,296.7291,10/30/2017
Watoto Fund,3508430407,11705445.14,299.7264,299.7264,296.7291,10/30/2017
Watoto Fund,3535003540,11706498.82,301.9693,301.9693,298.9496,10/27/2017
Watoto Fund,3535003540,11706498.82,301.9693,301.9693,298.9496,10/27/2017
Watoto Fund,3534522100,11707361.64,301.9059,301.9059,298.8869,10/26/2017
Watoto Fund,3534522100,11707361.64,301.9059,301.9059,298.8869,10/26/2017
Watoto Fund,3533513781,11706615.88,301.839,301.839,298.8207,10/25/2017
Watoto Fund,3533513781,11706615.88,301.839,301.839,298.8207,10/25/2017
Watoto Fund,3530625471,11699638.9,301.7722,301.7722,298.7545,10/24/2017
Watoto Fund,3530625471,11699638.9,301.7722,301.7722,298.7545,10/24/2017
Watoto Fund,3530317267,11701211.68,301.7053,301.7053,298.6882,10/23/2017
Watoto Fund,3530317267,11701211.68,301.7053,301.7053,298.6882,10/23/2017
Watoto Fund,3528483298,11702925.41,301.5044,301.5044,298.4893,10/20/2017
Watoto Fund,3528483298,11702925.41,301.5044,301.5044,298.4893,10/20/2017
Watoto Fund,3527640460,11702727.96,301.4374,301.4374,298.4231,10/19/2017
Watoto Fund,3527640460,11702727.96,301.4374,301.4374,298.4231,10/19/2017
Watoto Fund,3526829001,11700974.35,301.4133,301.4133,298.3991,10/18/2017
Watoto Fund,3526829001,11700974.35,301.4133,301.4133,298.3991,10/18/2017
Watoto Fund,3525975795,11700742.06,301.3463,301.3463,298.3329,10/17/2017
Watoto Fund,3525975795,11700742.06,301.3463,301.3463,298.3329,10/17/2017
Watoto Fund,3525939684,11703241.31,301.2789,301.2789,298.2661,10/16/2017
Watoto Fund,3525939684,11703241.31,301.2789,301.2789,298.2661,10/16/2017
Watoto Fund,3506541831,11700838.78,299.6829,299.6829,296.6861,10/13/2017
Watoto Fund,3506541831,11700838.78,299.6829,299.6829,296.6861,10/13/2017
Watoto Fund,3505545419,11700137.4,299.6157,299.6157,296.6196,10/12/2017
Watoto Fund,3505545419,11700137.4,299.6157,299.6157,296.6196,10/12/2017
Watoto Fund,3501121646,11697297.35,299.3103,299.3103,296.3172,10/11/2017
Watoto Fund,3501121646,11697297.35,299.3103,299.3103,296.3172,10/11/2017
Watoto Fund,3505379974,11727891.98,298.8926,298.8926,295.9037,10/10/2017
Watoto Fund,3505379974,11727891.98,298.8926,298.8926,295.9037,10/10/2017
Watoto Fund,3504027736,11726084.9,298.8233,298.8233,295.8351,10/9/2017
Watoto Fund,3504027736,11726084.9,298.8233,298.8233,295.8351,10/9/2017
Watoto Fund,3501045961,11724007.14,298.622,298.622,295.6357,10/6/2017
Watoto Fund,3501045961,11724007.14,298.622,298.622,295.6357,10/6/2017
Watoto Fund,3500198944,11723805.63,298.5548,298.5548,295.5693,10/5/2017
Watoto Fund,3500198944,11723805.63,298.5548,298.5548,295.5693,10/5/2017
Watoto Fund,3503471564,11720410.08,298.9206,298.9206,295.9314,10/4/2017
Watoto Fund,3503471564,11720410.08,298.9206,298.9206,295.9314,10/4/2017
Watoto Fund,3489766151,11726928.36,297.5857,297.5857,294.6098,10/3/2017
Watoto Fund,3489766151,11726928.36,297.5857,297.5857,294.6098,10/3/2017
Watoto Fund,3486777989,11719529.99,297.5186,297.5186,294.5434,10/2/2017
Watoto Fund,3486777989,11719529.99,297.5186,297.5186,294.5434,10/2/2017
Watoto Fund,3484419540,11719529.99,297.3173,297.3173,294.3442,9/29/2017
Watoto Fund,3484419540,11719529.99,297.3173,297.3173,294.3442,9/29/2017
Watoto Fund,3485016857,11724180.84,297.2503,297.2503,294.2778,9/28/2017
Watoto Fund,3485016857,11724180.84,297.2503,297.2503,294.2778,9/28/2017
Watoto Fund,3481979380,11703005.12,297.5287,297.5287,294.5534,9/27/2017
Watoto Fund,3481979380,11703005.12,297.5287,297.5287,294.5534,9/27/2017
Watoto Fund,3480856079,11701828.53,297.4626,297.4626,294.488,9/26/2017
Watoto Fund,3480856079,11701828.53,297.4626,297.4626,294.488,9/26/2017
Watoto Fund,3474435223,11700201.07,296.9552,296.9552,293.9856,9/25/2017
Watoto Fund,3474435223,11700201.07,296.9552,296.9552,293.9856,9/25/2017
Watoto Fund,3483213689,11697917.65,297.7636,297.7636,294.7859,9/22/2017
Watoto Fund,3483213689,11697917.65,297.7636,297.7636,294.7859,9/22/2017
Watoto Fund,3482280581,11697379.93,297.6975,297.6975,294.7205,9/21/2017
Watoto Fund,3482280581,11697379.93,297.6975,297.6975,294.7205,9/21/2017
Watoto Fund,3480792596,11694977.56,297.6314,297.6314,294.6551,9/20/2017
Watoto Fund,3480792596,11694977.56,297.6314,297.6314,294.6551,9/20/2017
Watoto Fund,3475394791,11692622.07,297.2297,297.2297,294.2574,9/19/2017
Watoto Fund,3475394791,11692622.07,297.2297,297.2297,294.2574,9/19/2017
Watoto Fund,3471096497,11680379.07,297.1733,297.1733,294.2015,9/18/2017
Watoto Fund,3471096497,11680379.07,297.1733,297.1733,294.2015,9/18/2017
Watoto Fund,3468645341,11678796.59,297.0037,297.0037,294.0336,9/15/2017
Watoto Fund,3468645341,11678796.59,297.0037,297.0037,294.0336,9/15/2017
Watoto Fund,3467964851,11678729.85,296.9471,296.9471,293.9776,9/14/2017
Watoto Fund,3467964851,11678729.85,296.9471,296.9471,293.9776,9/14/2017
Watoto Fund,3498892940,11682067.07,299.5097,299.5097,296.5146,9/13/2017
Watoto Fund,3498892940,11682067.07,299.5097,299.5097,296.5146,9/13/2017
Watoto Fund,3500437694,11681075.6,299.6674,299.6674,296.6707,9/12/2017
Watoto Fund,3500437694,11681075.6,299.6674,299.6674,296.6707,9/12/2017
Watoto Fund,3498111576,11675835.27,299.6027,299.6027,296.6067,9/11/2017
Watoto Fund,3498111576,11675835.27,299.6027,299.6027,296.6067,9/11/2017
Watoto Fund,3492349438,11664162.17,299.4085,299.4085,296.4144,9/8/2017
Watoto Fund,3492349438,11664162.17,299.4085,299.4085,296.4144,9/8/2017
Watoto Fund,3491573893,11664096.56,299.3437,299.3437,296.3503,9/7/2017
Watoto Fund,3491573893,11664096.56,299.3437,299.3437,296.3503,9/7/2017
Watoto Fund,3490499050,11663030.61,299.2789,299.2789,296.2861,9/6/2017
Watoto Fund,3490499050,11663030.61,299.2789,299.2789,296.2861,9/6/2017
Watoto Fund,3489404749,11661894.31,299.2142,299.2142,296.2221,9/5/2017
Watoto Fund,3489404749,11661894.31,299.2142,299.2142,296.2221,9/5/2017
Watoto Fund,3488491154,11661359.27,299.1496,299.1496,296.1581,9/4/2017
Watoto Fund,3488491154,11661359.27,299.1496,299.1496,296.1581,9/4/2017
Watoto Fund,3474906418,11625978.51,298.8915,298.8915,295.9026,8/31/2017
Watoto Fund,3474906418,11625978.51,298.8915,298.8915,295.9026,8/31/2017
Watoto Fund,3473801935,11624807.25,298.8266,298.8266,295.8384,8/30/2017
Watoto Fund,3473801935,11624807.25,298.8266,298.8266,295.8384,8/30/2017
Watoto Fund,3476024156,11631762.83,298.839,298.839,295.8506,8/29/2017
Watoto Fund,3476024156,11631762.83,298.839,298.839,295.8506,8/29/2017
Watoto Fund,3474911451,11630573.87,298.7739,298.7739,295.7861,8/28/2017
Watoto Fund,3474911451,11630573.87,298.7739,298.7739,295.7861,8/28/2017
Watoto Fund,3479792190,11654558.46,298.5778,298.5778,295.592,8/25/2017
Watoto Fund,3479792190,11654558.46,298.5778,298.5778,295.592,8/25/2017
Watoto Fund,3478523231,11652849.72,298.5127,298.5127,295.5275,8/24/2017
Watoto Fund,3478523231,11652849.72,298.5127,298.5127,295.5275,8/24/2017
Watoto Fund,3477748706,11652682.14,298.4505,298.4505,295.466,8/23/2017
Watoto Fund,3477748706,11652682.14,298.4505,298.4505,295.466,8/23/2017
Watoto Fund,3462063131,11653274.78,297.0893,297.0893,294.1184,8/18/2017
Watoto Fund,3462063131,11653274.78,297.0893,297.0893,294.1184,8/18/2017
Watoto Fund,3461189734,11652776.5,297.027,297.027,294.0568,8/17/2017
Watoto Fund,3461189734,11652776.5,297.027,297.027,294.0568,8/17/2017
Watoto Fund,3452950995,11652574.52,296.2398,296.2398,293.2774,8/16/2017
Watoto Fund,3452950995,11652574.52,296.2398,296.2398,293.2774,8/16/2017
Watoto Fund,3460628459,11652646.37,296.9822,296.9822,294.0124,8/15/2017
Watoto Fund,3460628459,11652646.37,296.9822,296.9822,294.0124,8/15/2017
Watoto Fund,3447058447,11650785.4,295.8649,295.8649,292.9063,8/14/2017
Watoto Fund,3447058447,11650785.4,295.8649,295.8649,292.9063,8/14/2017
Watoto Fund,3441743784,11640468.78,295.6705,295.6705,292.7138,8/11/2017
Watoto Fund,3441743784,11640468.78,295.6705,295.6705,292.7138,8/11/2017
Watoto Fund,3440746095,11639673.37,295.605,295.605,292.649,8/10/2017
Watoto Fund,3440746095,11639673.37,295.605,295.605,292.649,8/10/2017
Watoto Fund,3419332532,11638826.21,293.7867,293.7867,290.8488,8/9/2017
Watoto Fund,3419332532,11638826.21,293.7867,293.7867,290.8488,8/9/2017
Watoto Fund,3417522006,11637839.58,293.6561,293.6561,290.7195,8/7/2017
Watoto Fund,3417522006,11637839.58,293.6561,293.6561,290.7195,8/7/2017
Watoto Fund,3436233195,11636468,295.2986,295.2986,292.3457,8/4/2017
Watoto Fund,3436233195,11636468,295.2986,295.2986,292.3457,8/4/2017
Watoto Fund,3435402299,11636230.74,295.2333,295.2333,292.2809,8/3/2017
Watoto Fund,3435402299,11636230.74,295.2333,295.2333,292.2809,8/3/2017
Watoto Fund,3431897482,11629792.15,295.0953,295.0953,292.1444,8/2/2017
Watoto Fund,3431897482,11629792.15,295.0953,295.0953,292.1444,8/2/2017
Watoto Fund,3432499497,11634216.08,295.0349,295.0349,292.0845,8/1/2017
Watoto Fund,3432499497,11634216.08,295.0349,295.0349,292.0845,8/1/2017
Watoto Fund,3430832692,11631012.33,294.9728,294.9728,292.0231,7/31/2017
Watoto Fund,3430832692,11631012.33,294.9728,294.9728,292.0231,7/31/2017
Watoto Fund,3428518145,11630503.42,294.7867,294.7867,291.8389,7/28/2017
Watoto Fund,3428518145,11630503.42,294.7867,294.7867,291.8389,7/28/2017
Watoto Fund,3462085602,11746847.33,294.7247,294.7247,291.7774,7/27/2017
Watoto Fund,3462085602,11746847.33,294.7247,294.7247,291.7774,7/27/2017
Watoto Fund,3460346505,11743385.63,294.6634,294.6634,291.7168,7/26/2017
Watoto Fund,3460346505,11743385.63,294.6634,294.6634,291.7168,7/26/2017
Watoto Fund,3458163226,11738259.77,294.6061,294.6061,291.6601,7/25/2017
Watoto Fund,3458163226,11738259.77,294.6061,294.6061,291.6601,7/25/2017
Watoto Fund,3456424798,11736341.23,294.5062,294.5062,291.5611,7/24/2017
Watoto Fund,3456424798,11736341.23,294.5062,294.5062,291.5611,7/24/2017
Watoto Fund,3454286583,11735933.64,294.3342,294.3342,291.3909,7/21/2017
Watoto Fund,3454286583,11735933.64,294.3342,294.3342,291.3909,7/21/2017
Watoto Fund,3453474851,11735780.88,294.2689,294.2689,291.3262,7/20/2017
Watoto Fund,3453474851,11735780.88,294.2689,294.2689,291.3262,7/20/2017
Watoto Fund,3459328114,11734640.96,294.7962,294.7962,291.8483,7/19/2017
Watoto Fund,3459328114,11734640.96,294.7962,294.7962,291.8483,7/19/2017
Watoto Fund,3453553348,11714163.95,294.8186,294.8186,291.8704,7/18/2017
Watoto Fund,3453553348,11714163.95,294.8186,294.8186,291.8704,7/18/2017
Watoto Fund,3452734366,11713892.54,294.7555,294.7555,291.808,7/17/2017
Watoto Fund,3452734366,11713892.54,294.7555,294.7555,291.808,7/17/2017
Watoto Fund,3440412495,11679569.52,294.5667,294.5667,291.6211,7/14/2017
Watoto Fund,3440412495,11679569.52,294.5667,294.5667,291.6211,7/14/2017
Watoto Fund,3428177178,11680013.18,293.508,293.508,290.5729,7/13/2017
Watoto Fund,3428177178,11680013.18,293.508,293.508,290.5729,7/13/2017
Watoto Fund,3428177178,11680013.18,293.508,293.508,290.5729,7/13/2017
Watoto Fund,3427179360,11679127.14,293.4448,293.4448,290.5104,7/12/2017
Watoto Fund,3427179360,11679127.14,293.4448,293.4448,290.5104,7/12/2017
Watoto Fund,3429208023,11688565.15,293.3814,293.3814,290.4476,7/11/2017
Watoto Fund,3429208023,11688565.15,293.3814,293.3814,290.4476,7/11/2017
Watoto Fund,3427638318,11687439.82,293.2754,293.2754,290.3426,7/10/2017
Watoto Fund,3427638318,11687439.82,293.2754,293.2754,290.3426,7/10/2017
Watoto Fund,3423209857,11682423.11,293.0222,293.0222,290.092,7/6/2017
Watoto Fund,3423209857,11682423.11,293.0222,293.0222,290.092,7/6/2017
Watoto Fund,3422133132,11681194.28,292.9609,292.9609,290.0313,7/5/2017
Watoto Fund,3422133132,11681194.28,292.9609,292.9609,290.0313,7/5/2017
Watoto Fund,3420413353,11677733.7,292.9004,292.9004,289.9714,7/4/2017
Watoto Fund,3420413353,11677733.7,292.9004,292.9004,289.9714,7/4/2017
Watoto Fund,3433575571,11676237.3,294.0652,294.0652,291.1246,7/3/2017
Watoto Fund,3433575571,11676237.3,294.0652,294.0652,291.1246,7/3/2017
Watoto Fund,3429760286,11672272.47,293.8383,293.8383,290.8999,6/30/2017
Watoto Fund,3428604465,11670774.64,293.7769,293.7769,290.8392,6/29/2017
Watoto Fund,3428604465,11670774.64,293.7769,293.7769,290.8392,6/29/2017
Watoto Fund,3436800174,11701178.28,293.714,293.714,290.7769,6/28/2017
Watoto Fund,3436800174,11701178.28,293.714,293.714,290.7769,6/28/2017
Watoto Fund,3432324813,11698102.58,293.4087,293.4087,290.4746,6/23/2017
Watoto Fund,3432324813,11698102.58,293.4087,293.4087,290.4746,6/23/2017
Watoto Fund,3391677269,11696192.56,289.9813,289.9813,287.0815,6/22/2017
Watoto Fund,3391677269,11696192.56,289.9813,289.9813,287.0815,6/22/2017
Watoto Fund,3389931106,11694429.21,289.8757,289.8757,286.977,6/21/2017
Watoto Fund,3389931106,11694429.21,289.8757,289.8757,286.977,6/21/2017
Watoto Fund,3399700134,11689286.84,290.839,290.839,287.9306,6/20/2017
Watoto Fund,3399700134,11689286.84,290.839,290.839,287.9306,6/20/2017
Watoto Fund,3397054062,11682718.23,290.776,290.776,287.8682,6/19/2017
Watoto Fund,3397054062,11682718.23,290.776,290.776,287.8682,6/19/2017
Watoto Fund,3394617059,11681916.7,290.5873,290.5873,287.6815,6/16/2017
Watoto Fund,3394617059,11681916.7,290.5873,290.5873,287.6815,6/16/2017
Watoto Fund,3393481685,11680539.88,290.5244,290.5244,287.6191,6/15/2017
Watoto Fund,3393481685,11680539.88,290.5244,290.5244,287.6191,6/15/2017
Watoto Fund,3354459923,11690138.27,286.9478,286.9478,284.0784,6/14/2017
Watoto Fund,3354459923,11690138.27,286.9478,286.9478,284.0784,6/14/2017
Watoto Fund,3353570892,11689611.92,286.8847,286.8847,284.0159,6/13/2017
Watoto Fund,3353570892,11689611.92,286.8847,286.8847,284.0159,6/13/2017
Watoto Fund,3352312926,11687798.96,286.8216,286.8216,283.9534,6/12/2017
Watoto Fund,3352312926,11687798.96,286.8216,286.8216,283.9534,6/12/2017
Watoto Fund,3352200606,11688153.49,286.8033,286.8033,283.9352,6/9/2017
Watoto Fund,3352200606,11688153.49,286.8033,286.8033,283.9352,6/9/2017
Watoto Fund,3353379595,11687369.27,286.9234,286.9234,284.0542,6/8/2017
Watoto Fund,3353379595,11687369.27,286.9234,286.9234,284.0542,6/8/2017
Watoto Fund,3350318441,11679281.71,286.86,286.86,283.9914,6/7/2017
Watoto Fund,3350318441,11679281.71,286.86,286.86,283.9914,6/7/2017
Watoto Fund,3366208915,11737286.59,286.7962,286.7962,283.9282,6/6/2017
Watoto Fund,3366208915,11737286.59,286.7962,286.7962,283.9282,6/6/2017
Watoto Fund,3360227489,11719011.63,286.733,286.733,283.8657,6/5/2017
Watoto Fund,3360227489,11719011.63,286.733,286.733,283.8657,6/5/2017
Watoto Fund,3357690314,11717912.33,286.5434,286.5434,283.678,6/2/2017
Watoto Fund,3357690314,11717912.33,286.5434,286.5434,283.678,6/2/2017
Watoto Fund,3356124659,11715032.54,286.4802,286.4802,283.6154,6/1/2017
Watoto Fund,3356124659,11715032.54,286.4802,286.4802,283.6154,6/1/2017
Watoto Fund,3355189924,11714358.27,286.4169,286.4169,283.5527,5/31/2017
Watoto Fund,3355189924,11714358.27,286.4169,286.4169,283.5527,5/31/2017
Watoto Fund,3352518548,11710934.52,286.2725,286.2725,283.4098,5/30/2017
Watoto Fund,3352518548,11710934.52,286.2725,286.2725,283.4098,5/30/2017
Watoto Fund,3335631750,11725891.98,284.4672,284.4672,281.6225,5/29/2017
Watoto Fund,3335631750,11725891.98,284.4672,284.4672,281.6225,5/29/2017
Watoto Fund,3333372901,11725786.45,284.2771,284.2771,281.4344,5/26/2017
Watoto Fund,3333372901,11725786.45,284.2771,284.2771,281.4344,5/26/2017
Watoto Fund,3333547061,11725469.89,284.2997,284.2997,281.4567,5/25/2017
Watoto Fund,3333547061,11725469.89,284.2997,284.2997,281.4567,5/25/2017
Watoto Fund,3334010089,11729741.51,284.2356,284.2356,281.3932,5/24/2017
Watoto Fund,3334010089,11729741.51,284.2356,284.2356,281.3932,5/24/2017
Watoto Fund,3330959816,11721646.88,284.1717,284.1717,281.3299,5/23/2017
Watoto Fund,3330959816,11721646.88,284.1717,284.1717,281.3299,5/23/2017
Watoto Fund,3329202908,11718074.3,284.1084,284.1084,281.2673,5/22/2017
Watoto Fund,3329202908,11718074.3,284.1084,284.1084,281.2673,5/22/2017
Watoto Fund,3332944755,11744307.8,283.7924,283.7924,280.9544,5/19/2017
Watoto Fund,3332944755,11744307.8,283.7924,283.7924,280.9544,5/19/2017
Watoto Fund,3355369271,11743520.14,285.7209,285.7209,282.8637,5/18/2017
Watoto Fund,3355369271,11743520.14,285.7209,285.7209,282.8637,5/18/2017
Watoto Fund,3354460324,11742942.46,285.6576,285.6576,282.801,5/17/2017
Watoto Fund,3354460324,11742942.46,285.6576,285.6576,282.801,5/17/2017
Watoto Fund,3353261184,11741366.8,285.5938,285.5938,282.7378,5/16/2017
Watoto Fund,3353261184,11741366.8,285.5938,285.5938,282.7378,5/16/2017
Watoto Fund,3346751620,11721195,285.5299,285.5299,282.6746,5/15/2017
Watoto Fund,3346751620,11721195,285.5299,285.5299,282.6746,5/15/2017
Watoto Fund,3340696860,11707807.43,285.3392,285.3392,282.4858,5/12/2017
Watoto Fund,3340696860,11707807.43,285.3392,285.3392,282.4858,5/12/2017
Watoto Fund,3335647729,11692728.5,285.2754,285.2754,282.4226,5/11/2017
Watoto Fund,3335647729,11692728.5,285.2754,285.2754,282.4226,5/11/2017
Watoto Fund,3332163397,11683251.61,285.2086,285.2086,282.3565,5/10/2017
Watoto Fund,3332163397,11683251.61,285.2086,285.2086,282.3565,5/10/2017
Watoto Fund,3330522138,11682059.04,285.0972,285.0972,282.2462,5/9/2017
Watoto Fund,3330522138,11682059.04,285.0972,285.0972,282.2462,5/9/2017
Watoto Fund,3359516283,11714773.84,286.776,286.776,283.9083,5/8/2017
Watoto Fund,3359516283,11714773.84,286.776,286.776,283.9083,5/8/2017
Watoto Fund,3356566435,11710901.11,286.619,286.619,283.7528,5/5/2017
Watoto Fund,3356566435,11710901.11,286.619,286.619,283.7528,5/5/2017
Watoto Fund,3353182022,11701046.75,286.5711,286.5711,283.7054,5/3/2017
Watoto Fund,3353182022,11701046.75,286.5711,286.5711,283.7054,5/3/2017
