Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Umoja Fund,3.02292E+11,344671758.3,877.0422,877.0422,868.2718,12/30/2022
Umoja Fund,3.02042E+11,344671847.7,876.3168,876.3168,867.5536,12/29/2022
Umoja Fund,3.02007E+11,344681742.4,876.1918,876.1918,867.4299,12/28/2022
Umoja Fund,3.02027E+11,344753407.1,876.0658,876.0658,867.3051,12/27/2022
Umoja Fund,3.01826E+11,344721179.5,875.5668,875.5668,866.8112,12/23/2022
Umoja Fund,3.01797E+11,344736486.4,875.4419,875.4419,866.6874,12/22/2022
Umoja Fund,3.01901E+11,344755073,875.6968,875.6968,866.9399,12/20/2022
Umoja Fund,3.01236E+11,344734706.3,873.8193,873.8193,865.0811,12/19/2022
Umoja Fund,3.01112E+11,344737534,873.4525,873.4525,864.718,12/16/2022
Umoja Fund,3.00957E+11,344725721.2,873.0342,873.0342,864.3038,12/15/2022
Umoja Fund,3.01074E+11,344910483.6,872.9058,872.9058,864.1768,12/14/2022
Umoja Fund,3.00981E+11,344849996.1,872.7878,872.7878,864.0599,12/13/2022
Umoja Fund,3.00869E+11,344778021.2,872.6453,872.6453,863.9188,12/12/2022
Umoja Fund,3.00774E+11,344745618.7,872.4526,872.4526,863.7281,12/8/2022
Umoja Fund,3.00828E+11,344767736.5,872.5529,872.5529,863.8273,12/7/2022
Umoja Fund,2.99092E+11,344739997.3,867.5872,867.5872,858.9114,12/6/2022
Umoja Fund,2.99054E+11,2.99054E+11,867.6087,867.6087,858.9327,12/5/2022
Umoja Fund,2.99513E+11,344665382.6,868.9968,868.9968,860.3069,12/2/2022
Umoja Fund,2.99651E+11,344728767.6,869.2364,869.2364,860.5441,12/1/2022
Umoja Fund,2.99549E+11,344659077.2,869.116,869.116,860.4249,11/30/2022
Umoja Fund,2.99164E+11,344566893.5,868.2322,868.2322,859.5499,11/29/2022
Umoja Fund,2.99097E+11,344538782.8,868.1098,868.1098,859.4287,11/28/2022
Umoja Fund,2.99018E+11,344592672.7,867.7421,867.7421,859.0647,11/25/2022
Umoja Fund,2.98462E+11,344598708.9,866.1156,866.1156,857.4544,11/24/2022
Umoja Fund,2.98445E+11,344627571.8,865.9931,865.9931,857.3331,11/23/2022
Umoja Fund,2.98213E+11,344614972.4,865.3517,865.3517,856.6981,11/22/2022
Umoja Fund,2.98269E+11,344583340.7,865.5937,865.5937,856.9377,11/21/2022
Umoja Fund,2.98087E+11,344517928.7,865.2304,865.2304,856.578,11/18/2022
Umoja Fund,2.98011E+11,344478078.5,865.1092,865.1092,856.4581,11/17/2022
Umoja Fund,2.97955E+11,344461073.7,864.988,864.988,856.3381,11/16/2022
Umoja Fund,2.97901E+11,344447238.4,864.8668,864.8668,856.2181,11/15/2022
Umoja Fund,2.98079E+11,344602854.1,864.9937,864.9937,856.3438,11/14/2022
Umoja Fund,2.98082E+11,344751120,864.6302,864.6302,855.9839,11/11/2022
Umoja Fund,2.98037E+11,344737553.4,864.5333,864.5333,864.5333,11/10/2022
Umoja Fund,2.98108E+11,344968752.3,864.1604,864.1604,855.5188,11/9/2022
Umoja Fund,2.97953E+11,344953264.7,863.7477,863.7477,855.1102,11/8/2022
Umoja Fund,2.95711E+11,344938912.3,857.2843,857.2843,848.7115,11/7/2022
Umoja Fund,2.95597E+11,344953730.7,856.9177,856.9177,848.3485,11/4/2022
Umoja Fund,2.95701E+11,345123944.8,856.7953,856.7953,848.2273,11/3/2022
Umoja Fund,2.95659E+11,345111145.8,856.7078,856.7078,848.1407,11/2/2022
Umoja Fund,2.95941E+11,345100111,857.5513,857.5513,848.9758,11/1/2022
Umoja Fund,2.96048E+11,345090697,857.8838,857.8838,849.305,10/31/2022
Umoja Fund,2.96063E+11,345047841.3,858.0356,858.0356,849.4553,10/28/2022
Umoja Fund,2.9601E+11,345034580.1,857.9135,857.9135,849.3343,10/27/2022
Umoja Fund,2.96397E+11,345097760.8,858.8778,858.8778,850.289,10/26/2022
Umoja Fund,2.9631E+11,345075555.6,858.6806,858.6806,850.0938,10/25/2022
Umoja Fund,2.96296E+11,345026101,858.7628,858.7628,850.1752,10/24/2022
Umoja Fund,2.96158E+11,345012264.1,858.3971,858.3971,849.8131,10/21/2022
Umoja Fund,2.9617E+11,345162395.1,858.06,858.06,849.4794,10/18/2022
Umoja Fund,2.95831E+11,345116470.2,857.192,857.192,848.6201,10/17/2022
Umoja Fund,2.95035E+11,345096655.6,854.9344,854.9344,846.3851,10/13/2022
Umoja Fund,2.95001E+11,345087493.9,854.8587,854.8587,846.3101,10/12/2022
Umoja Fund,2.9531E+11,345066875.2,855.8054,855.8054,847.2474,10/11/2022
Umoja Fund,2.94736E+11,345050717.2,854.1812,854.1812,845.6394,10/10/2022
Umoja Fund,2.94723E+11,345180854,853.8222,853.8222,845.284,10/7/2022
Umoja Fund,2.94675E+11,345171176.5,853.7067,853.7067,845.1696,10/6/2022
Umoja Fund,2.94673E+11,345097847.7,853.8829,853.8829,845.3441,10/5/2022
Umoja Fund,2.94609E+11,345070559.5,853.7633,853.7633,845.2257,10/4/2022
Umoja Fund,2.94585E+11,345091404.1,853.6436,853.6436,845.1072,10/3/2022
Umoja Fund,2.94438E+11,345063661.2,853.2871,853.2871,844.7542,9/30/2022
Umoja Fund,2.9448E+11,345203793.6,853.0614,853.0614,844.5308,9/29/2022
Umoja Fund,2.94412E+11,345171842.2,852.9428,852.9428,844.4134,9/28/2022
Umoja Fund,2.94739E+11,345140325,853.9689,853.9689,845.4292,9/27/2022
Umoja Fund,2.9456E+11,345091008.5,853.571,853.571,845.0353,9/26/2022
Umoja Fund,2.9442E+11,345062366.6,853.2364,853.2364,844.704,9/23/2022
Umoja Fund,2.94577E+11,345294839.8,853.1181,853.1181,844.5869,9/22/2022
Umoja Fund,2.94532E+11,345289125.9,852.9999,852.9999,844.4699,9/21/2022
Umoja Fund,2.94467E+11,345261782,852.8816,852.8816,844.3528,9/20/2022
Umoja Fund,2.94581E+11,345240617.3,853.2641,853.2641,844.7314,9/19/2022
Umoja Fund,2.94449E+11,345228449.3,852.9092,852.9092,844.3801,9/16/2022
Umoja Fund,2.94483E+11,345317186.5,852.7903,852.7903,844.2624,9/15/2022
Umoja Fund,2.94447E+11,345202818.8,852.9676,852.9676,844.438,9/14/2022
Umoja Fund,2.94746E+11,345178298.9,853.8964,853.8964,845.3574,9/13/2022
Umoja Fund,2.94681E+11,345142449.4,853.7955,853.7955,845.2576,9/12/2022
Umoja Fund,2.93504E+11,345163789.5,850.3335,850.3335,841.8301,9/9/2022
Umoja Fund,2.93556E+11,345273941,850.212,850.212,841.7099,9/8/2022
Umoja Fund,2.93451E+11,345260638.5,849.9403,849.9403,841.4409,9/7/2022
Umoja Fund,2.92292E+11,345257725.7,846.5921,846.5921,838.1262,9/6/2022
Umoja Fund,2.92202E+11,345244035.7,846.3649,846.3649,837.9012,9/5/2022
Umoja Fund,2.92177E+11,345156674.2,846.5056,846.5056,838.0406,9/2/2022
Umoja Fund,2.9212E+11,345139391.5,846.3816,846.3816,837.9177,9/1/2022
Umoja Fund,2.92131E+11,345192270.9,846.2862,846.2862,837.8233,8/31/2022
Umoja Fund,2.91898E+11,345167720.1,845.6704,845.6704,837.2137,8/30/2022
Umoja Fund,2.91683E+11,345084701.7,845.2505,845.2505,836.798,8/29/2022
Umoja Fund,2.91304E+11,345030280.2,844.2854,844.2854,835.8426,8/26/2022
Umoja Fund,2.91361E+11,345163187.2,844.1243,844.1243,835.683,8/25/2022
Umoja Fund,2.9177E+11,345166526,845.3026,845.3026,836.8496,8/24/2022
Umoja Fund,2.91268E+11,345126888.3,843.9453,843.9453,835.5058,8/22/2022
Umoja Fund,2.91395E+11,345260094.9,843.9857,843.9857,835.5459,8/19/2022
Umoja Fund,2.91343E+11,345250290.4,843.8613,843.8613,835.4227,8/18/2022
Umoja Fund,2.91284E+11,345214410.7,843.7776,843.7776,835.3398,8/17/2022
Umoja Fund,2.91352E+11,345346155.9,843.6511,843.6511,835.2146,8/16/2022
Umoja Fund,2.91219E+11,345287248.2,843.412,843.412,834.9779,8/15/2022
Umoja Fund,2.90986E+11,345283152.3,842.7454,842.7454,834.318,8/12/2022
Umoja Fund,2.89763E+11,345377564.6,838.9737,838.9737,830.584,8/11/2022
Umoja Fund,2.89689E+11,345341285.6,838.8471,838.8471,830.4586,8/10/2022
Umoja Fund,2.89572E+11,345255006.1,838.7205,838.7205,830.3333,8/9/2022
Umoja Fund,2.89534E+11,345242363.2,838.6406,838.6406,830.2542,8/5/2022
Umoja Fund,2.89688E+11,345477933.4,838.5134,838.5134,830.1283,8/4/2022
Umoja Fund,2.89729E+11,345457874.9,838.6824,838.6824,830.2955,8/3/2022
Umoja Fund,2.89625E+11,345423570.5,838.464,838.464,830.0794,8/2/2022
Umoja Fund,2.89316E+11,345362018.8,837.7193,837.7193,829.3421,8/1/2022
Umoja Fund,2.89235E+11,345336263.5,837.5467,837.5467,829.1713,7/29/2022
Umoja Fund,2.89613E+11,345587504.9,838.0319,838.0319,829.6516,7/28/2022
Umoja Fund,2.89693E+11,345595713.1,838.2412,838.2412,829.8588,7/27/2022
Umoja Fund,2.89382E+11,345583410.3,837.3721,837.3721,828.9984,7/26/2022
Umoja Fund,2.89482E+11,345568675.2,837.697,837.697,829.32,7/25/2022
Umoja Fund,2.89133E+11,345535308.2,836.7692,836.7692,828.4015,7/22/2022
Umoja Fund,2.88908E+11,345533254.3,836.1225,836.1225,827.7612,7/21/2022
Umoja Fund,2.89603E+11,346155383.3,836.6265,836.6265,828.2602,7/20/2022
Umoja Fund,2.8937E+11,346142783.9,835.9838,835.9838,827.624,7/19/2022
Umoja Fund,2.89393E+11,346102603.3,836.1491,836.1491,827.7876,7/18/2022
Umoja Fund,2.88887E+11,346061520.5,834.7837,834.7837,826.4359,7/15/2022
Umoja Fund,2.88581E+11,346144636.8,833.7005,833.7005,825.3635,7/14/2022
Umoja Fund,2.88412E+11,346122462.7,833.2645,833.2645,824.9319,7/13/2022
Umoja Fund,2.88312E+11,346098245.7,833.0357,833.0357,824.7054,7/12/2022
Umoja Fund,2.88197E+11,346073779.2,832.7614,832.7614,824.4338,7/11/2022
Umoja Fund,2.87975E+11,346056226.9,832.161,832.161,823.8394,7/8/2022
Umoja Fund,2.8799E+11,346088187.4,832.13,832.13,823.8087,7/6/2022
Umoja Fund,2.8814E+11,346078281.9,832.5859,832.5859,824.2601,7/5/2022
Umoja Fund,2.88641E+11,346044267.3,834.115,834.115,825.7739,7/4/2022
Umoja Fund,2.88501E+11,346033675,833.7364,833.7364,825.399,7/1/2022
Umoja Fund,2.88593E+11,346189863.8,833.6269,833.6269,825.2907,6/30/2022
Umoja Fund,2.88516E+11,346159457.2,833.4777,833.4777,825.1429,6/29/2022
Umoja Fund,2.88178E+11,346142379.7,832.542,832.542,824.2165,6/28/2022
Umoja Fund,2.87358E+11,346124825.7,830.2153,830.2153,821.9131,6/27/2022
Umoja Fund,2.87035E+11,346111270.8,829.3149,829.3149,821.0218,6/24/2022
Umoja Fund,2.87216E+11,346109608.5,829.8422,829.8422,821.5438,6/23/2022
Umoja Fund,2.86954E+11,346087115.6,829.1375,829.1375,820.8461,6/22/2022
Umoja Fund,2.86819E+11,346076359.9,828.7728,828.7728,820.485,6/21/2022
Umoja Fund,2.86725E+11,346053287.3,828.5573,828.5573,820.2718,6/20/2022
Umoja Fund,2.86924E+11,346028663.7,829.1917,829.1917,820.8997,6/17/2022
Umoja Fund,2.86876E+11,345987051.4,829.1528,829.1528,820.8613,6/16/2022
Umoja Fund,2.87045E+11,346189265.5,829.1576,829.1576,820.866,6/15/2022
Umoja Fund,2.87285E+11,346181789.5,829.8685,829.8685,821.5698,6/14/2022
Umoja Fund,2.873E+11,346165944.5,829.9473,829.9473,821.6479,6/13/2022
Umoja Fund,2.87034E+11,346080209.3,829.3853,829.3853,821.0914,6/10/2022
Umoja Fund,2.87211E+11,346062371.7,829.9394,829.9394,821.64,6/9/2022
Umoja Fund,2.87518E+11,346214575.6,830.4619,830.4619,822.1573,6/8/2022
Umoja Fund,2.87227E+11,346176243.3,829.7118,829.7118,821.4147,6/7/2022
Umoja Fund,2.8751E+11,346054407.6,830.8244,830.8244,822.5162,6/6/2022
Umoja Fund,2.87367E+11,346038055.6,830.4505,830.4505,822.146,6/3/2022
Umoja Fund,2.86715E+11,346028608.6,828.5863,828.5863,820.3004,6/2/2022
Umoja Fund,2.86167E+11,346196696.8,826.6029,826.6029,818.3369,6/1/2022
Umoja Fund,2.86218E+11,346202765.6,826.7352,826.7352,818.4679,5/31/2022
Umoja Fund,2.86641E+11,346174080.4,828.0246,828.0246,819.7443,5/30/2022
Umoja Fund,2.86412E+11,346070037.1,827.6131,827.6131,819.337,5/27/2022
Umoja Fund,2.86244E+11,346058684.3,827.1547,827.1547,818.8831,5/26/2022
Umoja Fund,2.86406E+11,346306139.3,827.032,827.032,818.7617,5/25/2022
Umoja Fund,2.86412E+11,346326592.8,826.9991,826.9991,818.7291,5/24/2022
Umoja Fund,2.86381E+11,346164949.6,827.2972,827.2972,819.0242,5/23/2022
Umoja Fund,2.85966E+11,346158510.3,826.1142,826.1142,817.853,5/20/2022
Umoja Fund,2.85838E+11,346139632.1,825.7871,825.7871,817.5292,5/19/2022
Umoja Fund,2.85777E+11,346341082.8,825.133,825.133,816.8817,5/18/2022
Umoja Fund,2.85376E+11,346331580.4,823.9964,823.9964,815.7564,5/17/2022
Umoja Fund,2.85248E+11,346309909.2,823.6796,823.6796,815.4428,5/16/2022
Umoja Fund,2.84689E+11,346278361,822.1404,822.1404,813.919,5/13/2022
Umoja Fund,2.84702E+11,346249300.3,822.2444,822.2444,814.022,5/12/2022
Umoja Fund,2.84838E+11,346482650.5,822.0856,822.0856,813.8648,5/11/2022
Umoja Fund,2.8467E+11,346332706,821.9556,821.9556,813.7361,5/10/2022
Umoja Fund,2.83374E+11,346239739.5,818.4326,818.4326,810.2483,5/9/2022
Umoja Fund,2.83024E+11,346147679.8,817.6408,817.6408,809.4644,5/6/2022
Umoja Fund,2.83036E+11,346094573.9,817.7983,817.7983,809.6203,5/5/2022
Umoja Fund,2.82991E+11,346195140,817.4315,817.4315,809.2571,5/2/2022
Umoja Fund,2.8295E+11,346130444.7,817.4671,817.4671,809.2924,4/29/2022
Umoja Fund,2.81725E+11,346110481.9,813.9728,813.9728,805.8331,4/28/2022
Umoja Fund,2.81744E+11,346063774.9,814.1386,814.1386,805.9972,4/27/2022
Umoja Fund,2.81447E+11,346024183.1,813.3736,813.3736,805.2399,4/25/2022
Umoja Fund,2.81413E+11,346017223.8,813.2908,813.2908,805.1579,4/22/2022
Umoja Fund,2.81265E+11,346110981.6,812.6452,812.6452,804.5187,4/21/2022
Umoja Fund,2.81382E+11,346089885,813.0316,813.0316,804.9012,4/20/2022
Umoja Fund,2.81353E+11,346106627.4,812.9092,812.9092,804.7801,4/19/2022
Umoja Fund,2.80323E+11,346051677.3,810.0617,810.0617,801.9611,4/14/2022
Umoja Fund,2.80236E+11,346059989.2,809.7916,809.7916,801.6937,4/13/2022
Umoja Fund,2.80403E+11,346209373.8,809.9239,809.9239,801.8247,4/12/2022
Umoja Fund,2.80399E+11,346154807.2,810.0397,810.0397,801.9393,4/11/2022
Umoja Fund,2.8025E+11,346127206,809.6738,809.6738,801.577,4/8/2022
Umoja Fund,2.80117E+11,346071032.6,809.4192,809.4192,801.325,4/6/2022
Umoja Fund,2.80159E+11,346060315.5,809.5677,809.5677,801.472,4/5/2022
Umoja Fund,2.80082E+11,346016759.5,809.4456,809.4456,801.3511,4/4/2022
Umoja Fund,2.80025E+11,345994823,809.3334,809.3334,801.2401,4/1/2022
Umoja Fund,2.79863E+11,345967729.1,808.9271,808.9271,800.8379,3/31/2022
Umoja Fund,2.7977E+11,346245026.3,808.0115,808.0115,799.9314,3/30/2022
Umoja Fund,2.79658E+11,346157145.3,807.8927,807.8927,799.8138,3/29/2022
Umoja Fund,2.79594E+11,346138309.2,807.751,807.751,799.6735,3/28/2022
Umoja Fund,2.79274E+11,345987179.5,807.1811,807.1811,799.1093,3/25/2022
Umoja Fund,2.78896E+11,345994825.1,806.0689,806.0689,798.0082,3/24/2022
Umoja Fund,2.7886E+11,346005792.1,805.939,805.939,797.8796,3/23/2022
Umoja Fund,2.78947E+11,345991825.6,806.2241,806.2241,798.1619,3/22/2022
Umoja Fund,2.78895E+11,345984735.7,806.0898,806.0898,798.0289,3/21/2022
Umoja Fund,2.78713E+11,345874927.9,805.8189,805.8189,797.7608,3/18/2022
Umoja Fund,2.78744E+11,345966748.9,805.6965,805.6965,797.6396,3/17/2022
Umoja Fund,2.78544E+11,345926505.8,805.2105,805.2105,797.1584,3/16/2022
Umoja Fund,2.78424E+11,345926202.5,804.865,804.865,796.8164,3/15/2022
Umoja Fund,2.78264E+11,345784843.9,804.7323,804.7323,796.6849,3/14/2022
Umoja Fund,2.78087E+11,345763152.2,804.2699,804.2699,796.2272,3/11/2022
Umoja Fund,2.78027E+11,345748973.8,804.1305,804.1305,796.0892,3/10/2022
Umoja Fund,2.77869E+11,346110677,802.8323,802.8323,794.8039,3/9/2022
Umoja Fund,2.77952E+11,346088547.6,803.1237,803.1237,795.0925,3/8/2022
Umoja Fund,2.7768E+11,346067531,802.3863,802.3863,794.3625,3/7/2022
Umoja Fund,2.77503E+11,346047139.8,801.9237,801.9237,793.9045,3/4/2022
Umoja Fund,2.7745E+11,346034494.9,801.7983,801.7983,793.7803,3/3/2022
Umoja Fund,2.77391E+11,346014158.7,801.6757,801.6757,793.6589,3/2/2022
Umoja Fund,2.77332E+11,345993353,801.5526,801.5526,793.537,3/1/2022
Umoja Fund,2.77808E+11,346565398.3,801.6032,801.6032,793.5872,2/28/2022
Umoja Fund,2.77266E+11,346556430.2,800.0612,800.0612,792.0606,2/25/2022
Umoja Fund,2.77212E+11,346541601.7,799.9387,799.9387,791.9393,2/24/2022
Umoja Fund,2.77043E+11,346529703.9,799.4796,799.4796,791.4848,2/23/2022
Umoja Fund,2.76903E+11,346799113,798.4538,798.4538,790.4692,2/22/2022
Umoja Fund,2.76949E+11,346909402.8,798.3336,798.3336,790.3503,2/21/2022
Umoja Fund,2.7692E+11,346893176.7,798.2873,798.2873,790.3045,2/18/2022
Umoja Fund,2.7505E+11,346909173.5,792.8599,792.8599,784.9313,2/17/2022
Umoja Fund,2.75003E+11,346903907.5,792.735,792.735,784.8077,2/16/2022
Umoja Fund,2.74953E+11,346894269.4,792.6123,792.6123,784.6862,2/15/2022
Umoja Fund,2.75017E+11,347036353,792.4745,792.4745,784.5497,2/14/2022
Umoja Fund,2.74347E+11,346980424,790.6698,790.6698,782.7631,2/11/2022
Umoja Fund,2.74289E+11,346961269.4,790.5475,790.5475,782.6421,2/10/2022
Umoja Fund,2.74224E+11,346932603.1,790.4253,790.4253,782.521,2/9/2022
Umoja Fund,2.74261E+11,346920788.1,790.5567,790.5567,782.6511,2/8/2022
Umoja Fund,2.74301E+11,347026478.9,790.4329,790.4329,782.5286,2/7/2022
Umoja Fund,2.73541E+11,347008324.9,788.2831,788.2831,780.4003,2/4/2022
Umoja Fund,2.734E+11,346998923.8,787.8991,787.8991,780.0201,2/3/2022
Umoja Fund,2.73335E+11,346973851.7,787.7688,787.7688,779.8911,2/2/2022
Umoja Fund,2.73364E+11,346952239.2,787.9023,787.9023,780.0232,2/1/2022
Umoja Fund,2.72804E+11,347006145.6,786.1636,786.1636,778.302,1/31/2022
Umoja Fund,2.72646E+11,346964992.1,785.8032,785.8032,777.9452,1/28/2022
Umoja Fund,2.72594E+11,346952170.6,785.6831,785.6831,777.8263,1/27/2022
Umoja Fund,2.72543E+11,346939815.4,785.563,785.563,777.7074,1/26/2022
Umoja Fund,2.72434E+11,347011037.4,785.088,785.088,777.2371,1/25/2022
Umoja Fund,2.72627E+11,347196564.9,785.2234,785.2234,777.3711,1/24/2022
Umoja Fund,2.72276E+11,347167814.9,784.2776,784.2776,776.4348,1/21/2022
Umoja Fund,2.71501E+11,347142963.3,782.1017,782.1017,774.2807,1/20/2022
Umoja Fund,2.71447E+11,347129686.4,781.9759,781.9759,774.1561,1/19/2022
Umoja Fund,2.71283E+11,346977096.1,781.8484,781.8484,774.0299,1/18/2022
Umoja Fund,2.71138E+11,346958428.5,781.4701,781.4701,773.6554,1/17/2022
Umoja Fund,2.71028E+11,347051319.7,780.9452,780.9452,773.1358,1/14/2022
Umoja Fund,2.70779E+11,347003515.3,780.3356,780.3356,772.5323,1/13/2022
Umoja Fund,2.7068E+11,346986379.3,780.0884,780.0884,772.2875,1/11/2022
Umoja Fund,2.70751E+11,347061223.7,780.1259,780.1259,772.3246,1/10/2022
Umoja Fund,2.70591E+11,347020826.8,779.7544,779.7544,771.9568,1/7/2022
Umoja Fund,2.70355E+11,346995380,779.1308,779.1308,771.3395,1/6/2022
Umoja Fund,2.70295E+11,346978291.7,778.9958,778.9958,771.2059,1/5/2022
Umoja Fund,2.69771E+11,347011676.2,777.4125,777.4125,769.6384,1/4/2022
Umoja Fund,2.69616E+11,346975342.6,777.0457,777.0457,769.2753,1/3/2022
Umoja Fund,2.69465E+11,346944029.8,776.6806,776.6806,768.9138,12/31/2021
Umoja Fund,2.69426E+11,346949780.8,776.5564,776.5564,768.7908,12/30/2021
Umoja Fund,2.69367E+11,347042051.6,776.179,776.179,768.4172,12/29/2021
Umoja Fund,2.69641E+11,347029670.9,776.9965,776.9965,769.2266,12/28/2021
Umoja Fund,2.69598E+11,347029275.9,776.8738,776.8738,769.105,12/27/2021
Umoja Fund,2.69471E+11,347024517.7,776.5195,776.5195,768.7543,12/24/2021
Umoja Fund,2.69065E+11,347009545.8,775.383,775.383,767.6292,12/23/2021
Umoja Fund,2.69002E+11,346982591.8,775.2605,775.2605,767.5079,12/22/2021
Umoja Fund,2.69334E+11,347321566.9,775.4598,775.4598,767.7052,12/21/2021
Umoja Fund,2.69281E+11,347302236.9,775.3495,775.3495,767.596,12/20/2021
Umoja Fund,2.68043E+11,347276420.5,771.842,771.842,764.1236,12/17/2021
Umoja Fund,2.67505E+11,347270481.3,770.3082,770.3082,762.6051,12/16/2021
Umoja Fund,2.67559E+11,347338895.3,770.3119,770.3119,762.6088,12/15/2021
Umoja Fund,2.67496E+11,347318241.4,770.1764,770.1764,762.4746,12/14/2021
Umoja Fund,2.67166E+11,347297462.5,769.27,769.27,761.5773,12/13/2021
Umoja Fund,2.67016E+11,347268997.2,768.9016,768.9016,761.2126,12/10/2021
Umoja Fund,2.67314E+11,347367364,769.5417,769.5417,761.8462,12/8/2021
Umoja Fund,2.67152E+11,347363171.8,769.0853,769.0853,761.3944,12/7/2021
Umoja Fund,2.66951E+11,347344414.3,768.5493,768.5493,760.8638,12/6/2021
Umoja Fund,2.66825E+11,347338367.7,768.1982,768.1982,760.5162,12/3/2021
Umoja Fund,2.66741E+11,347326694.7,767.9827,767.9827,760.3029,12/2/2021
Umoja Fund,2.66697E+11,347325591.9,767.8597,767.8597,760.1811,12/1/2021
Umoja Fund,2.66774E+11,347481754.7,767.7358,767.7358,760.0584,11/30/2021
Umoja Fund,2.66691E+11,347429287.5,767.6128,767.6128,759.9367,11/29/2021
Umoja Fund,2.66544E+11,347423547.8,767.2024,767.2024,759.5303,11/26/2021
Umoja Fund,2.66533E+11,347391543.6,767.2423,767.2423,759.5698,11/25/2021
Umoja Fund,2.66683E+11,347571138.6,767.2747,767.2747,759.6019,11/24/2021
Umoja Fund,2.66637E+11,347569683.2,767.1469,767.1469,759.4754,11/23/2021
Umoja Fund,2.66583E+11,347550573.5,767.0325,767.0325,759.3621,11/22/2021
Umoja Fund,2.66428E+11,347520146,766.6559,766.6559,758.9893,11/19/2021
Umoja Fund,2.66332E+11,347525628.6,766.3656,766.3656,758.7019,11/18/2021
Umoja Fund,2.6639E+11,347655466.9,766.2471,766.2471,758.5846,11/17/2021
Umoja Fund,2.6609E+11,347646938.1,765.4029,765.4029,757.7489,11/16/2021
Umoja Fund,2.65627E+11,347526954.5,764.3352,764.3352,756.6919,11/15/2021
Umoja Fund,2.65494E+11,347517123,763.9743,763.9743,756.3345,11/12/2021
Umoja Fund,2.6551E+11,347592511.7,763.8538,763.8538,756.2152,11/11/2021
Umoja Fund,2.65064E+11,347587541.7,762.5806,762.5806,754.9548,11/10/2021
Umoja Fund,2.65015E+11,347578619.1,762.4608,762.4608,754.8362,11/9/2021
Umoja Fund,2.64958E+11,347560079,762.3372,762.3372,754.7138,11/8/2021
Umoja Fund,2.64665E+11,347552741.6,761.5114,761.5114,753.8963,11/5/2021
Umoja Fund,2.64966E+11,347770536.3,761.8992,761.8992,754.2802,11/4/2021
Umoja Fund,2.65258E+11,347764623.2,762.7511,762.7511,755.1236,11/3/2021
Umoja Fund,2.65208E+11,347755427.2,762.6288,762.6288,755.0025,11/2/2021
Umoja Fund,2.65312E+11,347734023.6,762.9736,762.9736,755.3438,11/1/2021
Umoja Fund,2.65398E+11,347716097.2,763.2613,763.2613,755.6286,10/29/2021
Umoja Fund,2.65538E+11,347709800.8,763.6766,763.6766,756.0399,10/28/2021
Umoja Fund,2.66029E+11,347693040.6,765.1248,765.1248,757.4736,10/27/2021
Umoja Fund,2.66296E+11,348094993.3,765.0081,765.0081,757.3581,10/26/2021
Umoja Fund,2.66249E+11,348087182.4,764.8912,764.8912,757.2423,10/25/2021
Umoja Fund,2.66127E+11,348087369.6,764.5414,764.5414,756.896,10/22/2021
Umoja Fund,2.66067E+11,348066028.1,764.4141,764.4141,756.77,10/21/2021
Umoja Fund,2.66029E+11,348065576.7,764.3066,764.3066,756.6636,10/20/2021
Umoja Fund,2.65941E+11,348059192.8,764.0694,764.0694,756.4287,10/18/2021
Umoja Fund,2.66371E+11,348356679,764.6515,764.6515,757.005,10/15/2021
Umoja Fund,2.66397E+11,348355597.8,764.7285,764.7285,757.0812,10/13/2021
Umoja Fund,2.66342E+11,348336246.5,764.611,764.611,756.9649,10/12/2021
Umoja Fund,2.66564E+11,348311585,765.3023,765.3023,757.6492,10/11/2021
Umoja Fund,2.66553E+11,348435856,764.9977,764.9977,757.3477,10/8/2021
Umoja Fund,2.66684E+11,348429387.8,765.3902,765.3902,757.7363,10/7/2021
Umoja Fund,2.66526E+11,348506549,764.7674,764.7674,757.1198,10/6/2021
Umoja Fund,2.66434E+11,348438663.2,764.6499,764.6499,757.0034,10/5/2021
Umoja Fund,2.66372E+11,348424229.2,764.5054,764.5054,756.8604,10/4/2021
Umoja Fund,2.66198E+11,348410609.2,764.0361,764.0361,756.3957,10/1/2021
Umoja Fund,2.66255E+11,348541438,763.9128,763.9128,756.2737,9/30/2021
Umoja Fund,2.66199E+11,348523779.8,763.7898,763.7898,756.1519,9/29/2021
Umoja Fund,2.66137E+11,348496993,763.6722,763.6722,756.0354,9/28/2021
Umoja Fund,2.66352E+11,348462624.6,764.3646,764.3646,756.721,9/27/2021
Umoja Fund,2.66364E+11,348444669.5,764.4366,764.4366,756.7923,9/24/2021
Umoja Fund,2.66427E+11,348582338.2,764.3165,764.3165,756.6734,9/23/2021
Umoja Fund,2.66379E+11,348573594.1,764.1966,764.1966,756.5546,9/22/2021
Umoja Fund,2.66332E+11,348566685.1,764.0781,764.0781,756.4373,9/21/2021
Umoja Fund,2.66274E+11,348545805.8,763.958,763.958,756.3185,9/20/2021
Umoja Fund,2.6615E+11,348539476.6,763.615,763.615,755.9788,9/17/2021
Umoja Fund,2.66305E+11,348678934.8,763.7529,763.7529,756.1153,9/16/2021
Umoja Fund,2.66368E+11,348814562.1,763.6385,763.6385,756.0021,9/15/2021
Umoja Fund,2.66203E+11,348652039.9,763.5209,763.5209,755.8856,9/14/2021
